TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain
3010357,0,597938,59.0,W,13481,199.0,150.0,mastercard,224.0,debit,330.0,87.0,2.0,,
3010358,0,597942,36.131,C,16136,204.0,185.0,visa,138.0,debit,148.0,60.0,,gmail.com,gmail.com
3010359,0,597954,92.99,W,12866,303.0,150.0,visa,226.0,debit,330.0,87.0,24.0,aim.com,
3010360,0,598009,50.0,W,13307,428.0,150.0,visa,166.0,debit,472.0,87.0,,gmail.com,
3010361,0,598012,34.0,W,10112,360.0,150.0,visa,166.0,debit,325.0,87.0,515.0,yahoo.com,
3010362,1,598019,614.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,30.0,mail.com,
3010363,0,598025,91.597,C,11201,103.0,185.0,visa,226.0,debit,465.0,60.0,,hotmail.com,hotmail.com
3010364,0,598025,44.5,W,13906,369.0,150.0,mastercard,117.0,debit,325.0,87.0,,,
3010365,0,598030,1183.47,W,2755,404.0,150.0,mastercard,102.0,credit,325.0,87.0,,gmail.com,
3010366,0,598030,118.19,W,17425,480.0,150.0,mastercard,224.0,debit,110.0,87.0,0.0,,
3010367,0,598041,100.0,R,15832,583.0,150.0,mastercard,195.0,credit,299.0,87.0,,msn.com,msn.com
3010368,0,598054,117.0,W,15813,251.0,150.0,visa,226.0,debit,441.0,87.0,,,
3010369,0,598059,10.936,C,5812,408.0,185.0,mastercard,224.0,debit,511.0,60.0,,gmail.com,gmail.com
3010370,0,598108,15.0,W,8691,599.0,150.0,visa,166.0,debit,337.0,87.0,33.0,anonymous.com,
3010371,0,598110,57.95,W,11454,111.0,150.0,visa,226.0,debit,494.0,87.0,3.0,gmail.com,
3010372,0,598159,25.0,W,17487,420.0,150.0,mastercard,224.0,debit,441.0,87.0,,yahoo.com,
3010373,0,598159,100.0,R,15333,562.0,150.0,visa,226.0,credit,126.0,87.0,,comcast.net,anonymous.com
3010374,0,598168,59.0,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,36.0,gmail.com,
3010375,0,598185,20.0,W,2772,512.0,150.0,visa,226.0,debit,498.0,87.0,87.0,gmail.com,
3010376,0,598196,120.0,W,2377,203.0,150.0,visa,166.0,debit,269.0,87.0,,gmail.com,
3010377,0,598199,240.0,W,7815,161.0,150.0,mastercard,117.0,debit,327.0,87.0,200.0,anonymous.com,
3010378,0,598206,100.0,H,6019,583.0,150.0,visa,226.0,credit,264.0,87.0,,gmail.com,me.com
3010379,0,598228,25.95,W,7826,481.0,150.0,mastercard,224.0,debit,203.0,87.0,31.0,,
3010380,0,598235,1183.47,W,2616,,150.0,discover,102.0,credit,325.0,87.0,,gmail.com,
3010381,0,598242,50.0,W,15406,170.0,150.0,visa,226.0,credit,204.0,87.0,,gmail.com,
3010382,0,598248,280.0,W,4141,404.0,150.0,mastercard,102.0,credit,472.0,87.0,2.0,verizon.net,
3010383,0,598283,385.0,W,11546,170.0,150.0,mastercard,102.0,credit,299.0,87.0,6.0,aol.com,
3010384,0,598285,2080.5,W,9363,474.0,150.0,mastercard,117.0,debit,469.0,87.0,,anonymous.com,
3010385,0,598287,39.0,W,6174,490.0,150.0,visa,226.0,debit,387.0,87.0,43.0,,
3010386,0,598300,134.95,W,3681,513.0,150.0,visa,166.0,debit,272.0,87.0,4.0,,
3010387,0,598301,150.0,H,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,aol.com,
3010388,0,598306,50.0,H,6019,583.0,150.0,visa,226.0,credit,308.0,87.0,,gmail.com,
3010389,0,598314,100.0,H,14641,399.0,150.0,american express,118.0,credit,299.0,87.0,,gmail.com,gmail.com
3010390,0,598315,200.0,W,9168,249.0,150.0,visa,226.0,credit,299.0,87.0,,yahoo.com,
3010391,0,598322,25.0,H,5097,555.0,150.0,visa,162.0,credit,337.0,87.0,,gmail.com,gmail.com
3010392,0,598362,107.95,W,11160,525.0,150.0,visa,226.0,debit,299.0,87.0,8.0,,
3010393,0,598367,50.0,W,6236,194.0,150.0,mastercard,117.0,debit,181.0,87.0,35.0,gmail.com,
3010394,0,598379,91.597,C,4195,408.0,185.0,mastercard,102.0,debit,465.0,60.0,,hotmail.com,hotmail.com
3010395,0,598392,50.0,R,8821,111.0,150.0,mastercard,224.0,credit,315.0,87.0,,hotmail.com,hotmail.com
3010396,0,598460,50.0,R,7508,321.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,gmail.com
3010397,1,598479,23.322,C,10369,176.0,185.0,mastercard,137.0,credit,453.0,60.0,,hotmail.com,hotmail.com
3010398,0,598501,311.95,W,7585,553.0,150.0,visa,226.0,credit,,,1970.0,anonymous.com,
3010399,0,598517,100.0,H,8695,170.0,150.0,visa,226.0,credit,310.0,87.0,,anonymous.com,
3010400,0,598559,100.0,W,6800,575.0,150.0,visa,226.0,debit,251.0,87.0,,yahoo.com,
3010401,0,598574,50.0,H,6053,122.0,150.0,mastercard,195.0,debit,181.0,87.0,,gmail.com,gmail.com
3010402,0,598580,49.0,W,4090,490.0,150.0,visa,226.0,debit,220.0,87.0,254.0,gmail.com,
3010403,0,598593,20.0,H,10486,514.0,150.0,mastercard,219.0,credit,472.0,87.0,,anonymous.com,anonymous.com
3010404,0,598622,1651.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,2.0,aol.com,
3010405,0,598631,59.0,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,2.0,,
3010406,1,598667,68.5,W,12023,216.0,150.0,mastercard,224.0,credit,264.0,87.0,10.0,gmail.com,
3010407,0,598668,1771.46,W,15066,170.0,150.0,mastercard,102.0,credit,269.0,87.0,0.0,yahoo.com,
3010408,0,598685,300.0,W,9323,111.0,150.0,visa,226.0,debit,191.0,87.0,,charter.net,
3010409,0,598706,20.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,
3010410,0,598714,108.95,W,16485,174.0,150.0,visa,226.0,debit,330.0,87.0,10.0,yahoo.com,
3010411,0,598719,375.0,W,12794,555.0,150.0,visa,226.0,credit,387.0,87.0,,yahoo.com,
3010412,0,598750,77.0,W,7919,194.0,150.0,mastercard,202.0,debit,387.0,87.0,,gmail.com,
3010413,0,598757,117.0,W,2392,360.0,150.0,mastercard,166.0,debit,123.0,87.0,1.0,gmail.com,
3010414,0,598776,150.0,H,5620,489.0,150.0,mastercard,102.0,credit,325.0,87.0,,gmail.com,gmail.com
3010415,0,598779,55.0,W,17933,512.0,150.0,visa,195.0,debit,194.0,87.0,,yahoo.com,
3010416,0,598814,50.0,H,6019,583.0,150.0,visa,226.0,credit,472.0,87.0,,comcast.net,
3010417,0,598822,120.0,W,7919,194.0,150.0,mastercard,202.0,debit,204.0,87.0,,,
3010418,0,598823,117.0,W,11863,135.0,150.0,visa,226.0,debit,184.0,87.0,,anonymous.com,
3010419,0,598843,50.0,R,7508,321.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,gmail.com
3010420,0,598861,283.76,W,14182,562.0,150.0,mastercard,102.0,credit,299.0,87.0,7.0,gmail.com,
3010421,0,598865,20.0,H,8821,111.0,150.0,mastercard,224.0,credit,194.0,87.0,,gmail.com,
3010422,0,598887,107.95,W,5291,442.0,150.0,visa,226.0,debit,204.0,87.0,11.0,,
3010423,0,598898,107.95,W,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,1.0,gmail.com,
3010424,0,598918,200.0,R,12415,555.0,144.0,american express,190.0,credit,356.0,96.0,,anonymous.com,anonymous.com
3010425,0,598922,50.0,S,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com
3010426,0,598947,100.0,W,10895,167.0,150.0,visa,226.0,debit,485.0,87.0,,outlook.com,
3010427,0,598959,47.95,W,5295,510.0,150.0,mastercard,117.0,debit,315.0,87.0,13.0,,
3010428,0,598983,1502.95,W,15066,170.0,150.0,mastercard,102.0,credit,315.0,87.0,435.0,gmail.com,
3010429,0,599013,18.972,C,15885,545.0,185.0,visa,138.0,debit,486.0,60.0,,yahoo.com,yahoo.com
3010430,0,599013,29.0,W,4929,384.0,150.0,visa,226.0,debit,123.0,87.0,9.0,yahoo.com,
3010431,0,599025,75.0,W,12570,462.0,150.0,visa,226.0,debit,191.0,87.0,,yahoo.com,
3010432,0,599051,22.235,C,15885,545.0,185.0,visa,138.0,debit,161.0,60.0,,gmail.com,gmail.com
3010433,0,599074,100.0,H,16025,399.0,150.0,american express,198.0,credit,264.0,87.0,,comcast.net,
3010434,0,599108,105.372,C,5812,408.0,185.0,mastercard,224.0,debit,,,,prodigy.net.mx,prodigy.net.mx
3010435,0,599120,60.0,W,15254,555.0,150.0,visa,226.0,debit,299.0,87.0,7.0,gmail.com,
3010436,0,599128,26.5,W,10947,369.0,150.0,mastercard,117.0,debit,299.0,87.0,,gmail.com,
3010437,0,599129,59.0,W,2022,586.0,150.0,mastercard,102.0,credit,498.0,87.0,206.0,gmail.com,
3010438,0,599140,226.0,W,7861,494.0,150.0,visa,226.0,credit,264.0,87.0,48.0,yahoo.com,
3010439,0,599146,50.0,W,16661,490.0,150.0,visa,226.0,debit,327.0,87.0,,yahoo.com,
3010440,0,599172,100.0,H,3821,111.0,150.0,mastercard,219.0,credit,226.0,87.0,,aol.com,
3010441,0,599201,15.0,H,1441,555.0,150.0,visa,226.0,debit,433.0,87.0,,att.net,
3010442,0,599206,26.95,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,0.0,live.com,
3010443,0,599224,34.0,W,11892,,150.0,mastercard,,credit,498.0,87.0,1.0,gmail.com,
3010444,1,599234,445.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,5.0,yahoo.com,
3010445,0,599237,28.76,C,16136,204.0,185.0,visa,138.0,debit,,,,outlook.com,outlook.com
3010446,0,599239,33.95,W,8505,,150.0,visa,226.0,credit,204.0,87.0,8.0,gmail.com,
3010447,1,599239,92.0,W,7166,435.0,150.0,visa,226.0,debit,476.0,87.0,20.0,gmail.com,
3010448,0,599240,150.0,H,7585,553.0,150.0,visa,226.0,credit,184.0,87.0,,anonymous.com,
3010449,0,599255,105.372,C,5812,408.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3010450,0,599264,75.0,W,6963,454.0,150.0,visa,226.0,debit,330.0,87.0,,gmail.com,
3010451,0,599281,50.0,R,1724,583.0,150.0,visa,226.0,credit,225.0,87.0,,gmail.com,anonymous.com
3010452,0,599285,591.95,W,9350,111.0,150.0,visa,162.0,credit,299.0,87.0,,sbcglobal.net,
3010453,0,599293,30.95,W,17933,512.0,150.0,visa,195.0,debit,194.0,87.0,10.0,yahoo.com,
3010454,0,599301,300.0,W,15627,239.0,150.0,mastercard,224.0,debit,330.0,87.0,,aol.com,
3010455,0,599311,29.0,W,1128,555.0,150.0,visa,226.0,debit,204.0,87.0,8.0,yahoo.com,
3010456,0,599347,50.0,H,18375,174.0,150.0,visa,162.0,credit,184.0,87.0,,anonymous.com,
3010457,0,599352,369.95,W,1893,514.0,150.0,mastercard,224.0,credit,299.0,87.0,1551.0,gmail.com,
3010458,0,599356,35.95,W,9500,321.0,150.0,visa,226.0,debit,231.0,87.0,10.0,yahoo.com,
3010459,0,599375,105.372,C,12498,500.0,185.0,mastercard,137.0,credit,,,,gmail.com,gmail.com
3010460,0,599400,36.95,W,12163,299.0,150.0,visa,226.0,debit,204.0,87.0,5.0,,
3010461,0,599411,100.0,W,14661,210.0,150.0,visa,226.0,debit,184.0,87.0,,comcast.net,
3010462,0,599412,554.0,W,14502,191.0,150.0,visa,226.0,debit,143.0,87.0,2.0,,
3010463,0,599418,52.626,C,15885,545.0,185.0,visa,138.0,debit,431.0,60.0,,hotmail.com,hotmail.com
3010464,0,599429,100.0,W,9311,555.0,150.0,visa,226.0,debit,110.0,87.0,,yahoo.com,
3010465,0,599454,107.0,W,18227,583.0,150.0,visa,226.0,credit,325.0,87.0,17.0,gmail.com,
3010466,0,599490,68.95,W,7861,494.0,150.0,visa,226.0,credit,337.0,87.0,,hotmail.com,
3010467,0,599500,201.0,W,7585,553.0,150.0,visa,226.0,credit,310.0,87.0,10.0,icloud.com,
3010468,0,599501,388.16,W,5901,583.0,150.0,visa,226.0,credit,325.0,87.0,3.0,hotmail.com,
3010469,0,599509,2384.79,W,12552,555.0,150.0,mastercard,117.0,debit,325.0,87.0,,gmail.com,
3010470,0,599514,226.0,W,1675,174.0,150.0,visa,226.0,debit,272.0,87.0,1620.0,ymail.com,
3010471,0,599531,59.0,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,,,
3010472,0,599550,27.672,C,5284,277.0,144.0,visa,137.0,credit,521.0,96.0,,anonymous.com,anonymous.com
3010473,0,599582,48.094,C,17147,273.0,185.0,mastercard,197.0,credit,486.0,60.0,,hotmail.com,hotmail.com
3010474,0,599602,29.0,W,13530,455.0,150.0,mastercard,224.0,debit,272.0,87.0,81.0,yahoo.com,
3010475,0,599604,1564.95,W,2744,490.0,150.0,visa,195.0,debit,299.0,87.0,,anonymous.com,
3010476,0,599611,50.0,H,1724,583.0,150.0,visa,226.0,credit,264.0,87.0,,yahoo.com,
3010477,0,599637,58.95,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,48.0,,
3010478,0,599685,117.0,W,11839,490.0,150.0,visa,226.0,debit,512.0,87.0,5.0,gmail.com,
3010479,0,599688,53.97,W,9605,555.0,150.0,visa,226.0,debit,184.0,87.0,17.0,anonymous.com,
3010480,0,599700,97.0,W,7919,194.0,150.0,mastercard,202.0,debit,433.0,87.0,2.0,gmail.com,
3010481,0,599716,100.0,R,13076,456.0,150.0,mastercard,117.0,debit,299.0,87.0,,gmail.com,juno.com
3010482,0,599737,75.0,H,8832,501.0,150.0,visa,226.0,credit,330.0,87.0,,gmail.com,
3010483,0,599776,5.943,C,7949,142.0,185.0,visa,226.0,credit,161.0,60.0,,outlook.com,outlook.com
3010484,0,599779,57.95,W,1741,517.0,150.0,mastercard,224.0,debit,264.0,87.0,6.0,,
3010485,0,599802,117.0,W,9653,313.0,150.0,visa,226.0,debit,299.0,87.0,2.0,,
3010486,0,599803,100.0,S,3821,111.0,150.0,mastercard,219.0,credit,324.0,87.0,,,anonymous.com
3010487,0,599806,15.709,C,3154,408.0,185.0,mastercard,224.0,debit,161.0,60.0,,hotmail.com,hotmail.com
3010488,0,599835,49.0,W,14893,555.0,150.0,visa,226.0,debit,327.0,87.0,26.0,gmail.com,
3010489,0,599868,29.0,W,7919,194.0,150.0,mastercard,202.0,debit,204.0,87.0,6.0,,
3010490,0,599887,50.0,H,10057,225.0,150.0,mastercard,224.0,debit,123.0,87.0,,aol.com,
3010491,0,599936,45.95,W,16255,470.0,150.0,mastercard,137.0,credit,126.0,87.0,,aol.com,
3010492,0,599943,123.5,W,16519,481.0,150.0,mastercard,195.0,debit,264.0,87.0,,anonymous.com,
3010493,0,599947,209.95,W,4067,199.0,150.0,mastercard,224.0,debit,123.0,87.0,4.0,yahoo.com,
3010494,0,599948,40.0,W,13663,490.0,150.0,visa,166.0,debit,226.0,87.0,,gmail.com,
3010495,0,599954,57.95,W,12686,215.0,150.0,visa,226.0,debit,476.0,87.0,,,
3010496,0,600060,445.0,W,12544,321.0,150.0,visa,226.0,debit,476.0,87.0,419.0,yahoo.com,
3010497,0,600063,100.0,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,,anonymous.com,
3010498,0,600075,25.0,H,10486,514.0,150.0,mastercard,219.0,credit,299.0,87.0,,anonymous.com,anonymous.com
3010499,0,600086,20.0,W,4614,555.0,150.0,visa,226.0,debit,494.0,87.0,,yahoo.com,
3010500,0,600098,75.0,H,16659,170.0,150.0,visa,226.0,credit,264.0,87.0,,gmail.com,
3010501,0,600112,151.0,W,10616,583.0,150.0,visa,226.0,credit,310.0,87.0,81.0,gmail,
3010502,0,600135,68.5,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,gmail.com,
3010503,0,600151,112.99,W,15757,322.0,150.0,visa,195.0,debit,420.0,87.0,26.0,gmail.com,
3010504,0,600166,226.0,W,9653,313.0,150.0,visa,226.0,debit,299.0,87.0,4.0,gmail.com,
3010505,0,600177,100.0,W,17188,321.0,150.0,visa,226.0,debit,225.0,87.0,,gmail.com,
3010506,0,600201,280.0,W,6470,111.0,150.0,visa,226.0,debit,299.0,87.0,,aol.com,
3010507,0,600258,117.0,W,15475,555.0,150.0,visa,226.0,debit,264.0,87.0,17.0,gmail.com,
3010508,0,600264,60.0,H,13844,583.0,150.0,visa,226.0,credit,126.0,87.0,,yahoo.com,
3010509,0,600265,25.95,W,9357,555.0,150.0,visa,226.0,debit,436.0,87.0,13.0,,
3010510,0,600274,117.0,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,144.0,yahoo.com,
3010511,0,600284,64.649,C,5284,277.0,144.0,visa,137.0,credit,521.0,96.0,,anonymous.com,anonymous.com
3010512,0,600296,56.5,W,7585,553.0,150.0,visa,226.0,credit,441.0,87.0,527.0,anonymous.com,
3010513,0,600308,50.0,W,15484,418.0,150.0,visa,226.0,debit,204.0,87.0,,aol.com,
3010514,0,600324,82.95,W,1171,532.0,150.0,mastercard,224.0,debit,315.0,87.0,5.0,,
3010515,0,600333,1724.95,W,10616,583.0,150.0,visa,226.0,credit,420.0,87.0,18.0,gmail.com,
3010516,0,600342,50.0,W,12469,360.0,150.0,mastercard,166.0,debit,498.0,87.0,1170.0,,
3010517,0,600350,282.464,C,15885,545.0,185.0,visa,138.0,debit,465.0,60.0,,gmail.com,gmail.com
3010518,0,600428,260.0,W,17598,268.0,150.0,visa,166.0,debit,436.0,87.0,,hotmail.com,
3010519,0,600470,159.95,W,7826,481.0,150.0,mastercard,224.0,debit,184.0,87.0,1.0,yahoo.com,
3010520,0,600480,112.0,W,2772,512.0,150.0,visa,226.0,debit,269.0,87.0,,twc.com,
3010521,0,600505,80.0,W,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,,,
3010522,0,600508,100.0,H,7585,553.0,150.0,visa,226.0,credit,299.0,87.0,,gmail.com,
3010523,0,600519,19.757,C,8404,156.0,146.0,visa,,charge card,375.0,60.0,,gmx.de,gmx.de
3010524,0,600593,171.0,W,1893,514.0,150.0,mastercard,224.0,credit,299.0,87.0,7.0,roadrunner.com,
3010525,0,600597,54.5,W,12501,490.0,150.0,visa,226.0,debit,204.0,87.0,2.0,,
3010526,0,600601,150.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
3010527,0,600628,200.0,W,4030,174.0,150.0,visa,226.0,debit,126.0,87.0,22.0,verizon.net,
3010528,0,600643,150.0,H,1893,514.0,150.0,mastercard,224.0,credit,181.0,87.0,,gmail.com,
3010529,0,600665,946.63,W,6054,327.0,150.0,discover,,credit,325.0,87.0,,,
3010530,0,600675,405.0,W,13623,585.0,150.0,visa,226.0,debit,498.0,87.0,0.0,gmail.com,
3010531,0,600694,77.95,W,2803,100.0,150.0,visa,226.0,debit,494.0,87.0,4.0,live.com,
3010532,0,600708,335.0,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,3.0,gmail.com,
3010533,0,600710,125.0,W,1839,455.0,150.0,mastercard,224.0,debit,327.0,87.0,,,
3010534,0,600725,49.0,W,7861,494.0,150.0,visa,226.0,credit,204.0,87.0,,gmail.com,
3010535,0,600738,75.0,H,1724,583.0,150.0,visa,226.0,credit,225.0,87.0,,yahoo.com,
3010536,0,600760,55.043,C,4461,375.0,185.0,mastercard,224.0,debit,161.0,60.0,,hotmail.com,hotmail.com
3010537,0,600767,59.0,W,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,5.0,yahoo.com,
3010538,0,600784,1724.95,W,15597,528.0,150.0,visa,226.0,credit,420.0,87.0,18.0,gmail.com,
3010539,0,600791,108.95,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,gmail.com,
3010540,0,600800,50.0,H,6019,583.0,150.0,visa,226.0,credit,472.0,87.0,,comcast.net,
3010541,0,600805,100.0,W,17188,321.0,150.0,visa,226.0,debit,225.0,87.0,890.0,gmail.com,
3010542,0,600840,97.0,W,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,,,
3010543,0,600845,200.0,W,16560,476.0,150.0,visa,166.0,debit,123.0,87.0,,,
3010544,0,600862,6.405,C,9633,296.0,185.0,visa,138.0,debit,465.0,60.0,,hotmail.com,hotmail.com
3010545,0,600874,117.0,W,9749,528.0,150.0,visa,226.0,credit,123.0,87.0,85.0,,
3010546,0,600885,35.95,W,1532,127.0,150.0,mastercard,224.0,debit,433.0,87.0,,,
3010547,1,600900,60.0,W,5832,479.0,150.0,visa,226.0,debit,143.0,87.0,,gmail.com,
3010548,0,600901,83.95,W,16560,476.0,150.0,visa,166.0,debit,325.0,87.0,6.0,gmail.com,
3010549,0,600912,20.5,W,8528,215.0,150.0,visa,226.0,debit,433.0,87.0,13.0,yahoo.com,
3010550,0,600919,209.95,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,7.0,,
3010551,0,600920,50.0,H,9350,111.0,150.0,visa,162.0,credit,122.0,87.0,,gmail.com,
3010552,0,600937,50.0,W,12501,490.0,150.0,visa,226.0,debit,204.0,87.0,,,
3010553,0,600948,500.0,R,5609,399.0,150.0,american express,102.0,credit,299.0,87.0,,me.com,icloud.com
3010554,0,601001,500.0,R,5609,399.0,150.0,american express,102.0,credit,299.0,87.0,,me.com,icloud.com
3010555,0,601025,25.95,W,7689,555.0,150.0,visa,226.0,debit,143.0,87.0,7.0,att.net,
3010556,0,601030,258.76,W,2455,321.0,150.0,visa,226.0,credit,177.0,87.0,13.0,,
3010557,0,601102,100.0,H,15063,514.0,150.0,visa,226.0,credit,512.0,87.0,,gmail.com,
3010558,0,601179,268.0,W,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,,verizon.net,
3010559,1,601216,77.0,W,5832,479.0,150.0,visa,226.0,debit,143.0,87.0,683.0,gmail.com,
3010560,0,601225,29.0,W,5439,390.0,150.0,mastercard,224.0,debit,387.0,87.0,26.0,,
3010561,0,601234,59.0,W,8406,264.0,150.0,visa,226.0,debit,122.0,87.0,,ymail.com,
3010562,0,601245,45.95,W,7919,194.0,150.0,mastercard,202.0,debit,337.0,87.0,6.0,gmail.com,
3010563,0,601263,51.5,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,79.0,anonymous.com,
3010564,0,601271,280.0,W,9479,562.0,150.0,mastercard,102.0,credit,204.0,87.0,,yahoo.com,
3010565,0,601276,30.95,W,18270,480.0,150.0,mastercard,117.0,debit,123.0,87.0,,yahoo.com,
3010566,0,601280,100.0,H,18375,174.0,150.0,visa,162.0,credit,315.0,87.0,,yahoo.com,
3010567,0,601283,275.0,R,1214,174.0,150.0,visa,226.0,credit,330.0,87.0,,gmail.com,gmail.com
3010568,0,601283,82.0,W,7919,194.0,150.0,mastercard,202.0,debit,315.0,87.0,11.0,gmail.com,
3010569,0,601304,107.95,W,10075,514.0,150.0,mastercard,224.0,debit,441.0,87.0,,,
3010570,0,601315,59.0,W,13749,321.0,150.0,visa,226.0,credit,194.0,87.0,701.0,gmail.com,
3010571,0,601342,25.95,W,7919,194.0,150.0,mastercard,202.0,debit,330.0,87.0,9.0,yahoo.com,
3010572,0,601346,100.0,R,12633,520.0,150.0,american express,190.0,credit,299.0,87.0,,anonymous.com,anonymous.com
3010573,0,601359,60.0,W,9753,310.0,150.0,mastercard,224.0,debit,204.0,87.0,,,
3010574,0,601361,24.168,C,9026,545.0,185.0,visa,137.0,credit,161.0,60.0,,gmail.com,gmail.com
3010575,0,601363,75.0,H,8468,111.0,150.0,mastercard,219.0,credit,512.0,87.0,,anonymous.com,
3010576,0,601391,40.0,H,11784,399.0,150.0,american express,237.0,credit,325.0,87.0,,gmail.com,
3010577,0,601400,107.185,C,17284,459.0,185.0,visa,137.0,credit,391.0,60.0,,hotmail.com,hotmail.com
3010578,0,601406,54.5,W,16661,490.0,150.0,visa,226.0,debit,327.0,87.0,,gmail.com,
3010579,0,601422,57.95,W,4451,543.0,150.0,mastercard,224.0,debit,264.0,87.0,2.0,yahoo.com,
3010580,0,601423,43.0,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,10.0,,
3010581,0,601425,108.95,W,5698,111.0,150.0,mastercard,224.0,debit,204.0,87.0,1786.0,cox.net,
3010582,0,601439,20.0,W,15562,591.0,150.0,visa,226.0,debit,310.0,87.0,,gmail.com,
3010583,0,601441,117.0,W,15773,226.0,150.0,mastercard,102.0,credit,472.0,87.0,9.0,,
3010584,0,601449,5.943,C,7949,142.0,185.0,visa,226.0,credit,161.0,60.0,,gmail.com,gmail.com
3010585,0,601454,1492.47,W,2616,,150.0,discover,102.0,credit,325.0,87.0,334.0,gmail.com,
3010586,0,601458,107.95,W,10057,225.0,150.0,mastercard,224.0,debit,315.0,87.0,0.0,hotmail.com,
3010587,0,601460,20.785,C,10086,500.0,185.0,mastercard,224.0,credit,161.0,60.0,,hotmail.com,hotmail.com
3010588,1,601486,171.0,W,8900,385.0,150.0,visa,226.0,debit,231.0,87.0,0.0,yahoo.com,
3010589,0,601511,60.0,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,,earthlink.net,
3010590,0,601526,100.0,W,12469,360.0,150.0,mastercard,166.0,debit,299.0,87.0,,gmail.com,
3010591,0,601530,5.0,W,16085,297.0,150.0,visa,166.0,debit,337.0,87.0,,outlook.com,
3010592,0,601555,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
3010593,0,601555,57.95,W,10486,514.0,150.0,mastercard,219.0,credit,433.0,87.0,16.0,att.net,
3010594,0,601594,214.0,W,1137,543.0,150.0,mastercard,224.0,debit,299.0,87.0,2.0,yahoo.com,
3010595,0,601622,59.0,W,12469,360.0,150.0,mastercard,166.0,debit,299.0,87.0,5.0,,
3010596,0,601625,35.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
3010597,0,601647,100.0,S,18227,583.0,150.0,visa,226.0,credit,330.0,87.0,,,anonymous.com
3010598,0,601655,50.0,H,9443,244.0,150.0,visa,226.0,debit,299.0,87.0,,att.net,
3010599,0,601691,65.0,W,14902,588.0,150.0,visa,226.0,debit,441.0,87.0,,icloud.com,
3010600,0,601719,28.76,C,4461,375.0,185.0,mastercard,224.0,debit,161.0,60.0,,hotmail.com,hotmail.com
3010601,0,601727,171.0,W,3055,474.0,150.0,mastercard,224.0,debit,143.0,87.0,1573.0,comcast.net,
3010602,0,601736,50.0,W,7198,543.0,150.0,mastercard,117.0,debit,428.0,87.0,0.0,,
3010603,0,601736,30.95,W,15316,252.0,150.0,visa,226.0,debit,494.0,87.0,4.0,gmail.com,
3010604,0,601742,1492.47,W,7585,553.0,150.0,visa,226.0,credit,325.0,87.0,334.0,gmail.com,
3010605,0,601763,68.5,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,0.0,ymail.com,
3010606,0,601772,169.95,W,17723,321.0,150.0,visa,226.0,debit,110.0,87.0,1.0,gmail.com,
3010607,0,601777,29.0,W,9803,583.0,150.0,visa,226.0,credit,337.0,87.0,,yahoo.com,
3010608,0,601786,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,31.0,gmail.com,
3010609,0,601810,150.0,R,6019,583.0,150.0,visa,226.0,credit,315.0,87.0,,hotmail.com,hotmail.com
3010610,0,601831,50.0,W,3368,572.0,150.0,mastercard,224.0,debit,387.0,87.0,,msn.com,
3010611,0,601847,58.95,W,16085,297.0,150.0,visa,166.0,debit,299.0,87.0,17.0,gmail.com,
3010612,0,601849,227.361,C,2021,177.0,185.0,mastercard,137.0,credit,130.0,60.0,,yahoo.com.mx,yahoo.com.mx
